label,stem_a,stem_b,func_a,func_b,gmn_score
1,getc,getc,curl_getc,wget_getc,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,inflateInit2_,inflateInit2_,curl_inflateInit2_,wget_inflateInit2_,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,strtok,strtok,curl_strtok,wget_strtok,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,inflateEnd,inflateEnd,curl_inflateEnd,wget_inflateEnd,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,getc,getc,curl_getc,wget_getc,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,freopen,freopen,curl_freopen,wget_freopen,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
0,gettimeofday,parse_set_cookie,curl_gettimeofday,wget_parse_set_cookie,-8.17601490020752
0,Memdup,xnmalloc,curl_Memdup,wget_xnmalloc,-0.8037745356559753
0,sub_4104af,tag_handle_base,curl_sub_4104af,wget_tag_handle_base,-2.4945924282073975
0,sub_410cff,getenv,curl_sub_410cff,wget_getenv,-2.1850056648254395
0,sub_410c7e,sprintf,curl_sub_410c7e,wget_sprintf,-1.928238868713379
0,fstat,retr_rate,curl_fstat,wget_retr_rate,-2.2051429748535156
0,dyn_nappend,sha1_init_ctx,curl_dyn_nappend,wget_sha1_init_ctx,-73.23280334472656
0,sub_412260,yylex,curl_sub_412260,wget_yylex,-11.184574127197266
0,sub_4103b2,address_list_release,curl_sub_4103b2,wget_address_list_release,-7.685225486755371
0,sub_41211a,sub_409020,curl_sub_41211a,wget_sub_409020,-1.9822945594787598
0,main_checkfds,quote,curl_main_checkfds,wget_quote,-0.0024085622280836105
0,sub_410db4,xstrdup,curl_sub_410db4,wget_xstrdup,-1.923980951309204
0,tool2curlmime,connect_with_timeout,curl_tool2curlmime,wget_connect_with_timeout,-0.11846239864826202
0,fdopen,cmd_spec_htmlify,curl_fdopen,wget_cmd_spec_htmlify,-2.0209133625030518
0,tool_list_engines,ip_address_to_port_repr,curl_tool_list_engines,wget_ip_address_to_port_repr,-7.3350114822387695
0,file2memory,sub_41938b,curl_file2memory,wget_sub_41938b,-32.941368103027344
0,sub_410916,modify_param_value,curl_sub_410916,wget_modify_param_value,-0.002801930997520685
0,sub_4106c0,decode_string,curl_sub_4106c0,wget_decode_string,-1.750967025756836
0,strcasecmp,find_fragment,curl_strcasecmp,wget_find_fragment,-2.1642906665802
0,parse_cert_parameter,sub_419645,curl_parse_cert_parameter,wget_sub_419645,-2.283052921295166
0,sub_4122b1,logflush,curl_sub_4122b1,wget_logflush,-0.00738727580755949
0,tool_debug_cb,sub_424141,curl_tool_debug_cb,wget_sub_424141,-2.328476905822754
0,sub_40fe00,sub_424a84,curl_sub_40fe00,wget_sub_424a84,-0.10465460270643234
0,setfiletime,sub_419268,curl_setfiletime,wget_sub_419268,-7.970642566680908
0,oct2nummax,display_image,curl_oct2nummax,wget_display_image,-6.040324687957764
0,urlerr_cvt,bar_set_params,curl_urlerr_cvt,wget_bar_set_params,-16.06171226501465
0,tool_init_stderr,cmd_spec_header,curl_tool_init_stderr,wget_cmd_spec_header,-2.5550765991210938
0,setvariable,strcasecmp,curl_setvariable,wget_strcasecmp,-5.831357002258301
0,serial_transfers,set_file_metadata,curl_serial_transfers,wget_set_file_metadata,-0.002579380990937352
0,curl_share_cleanup,set_quoting_style,curl_curl_share_cleanup,wget_set_quoting_style,-2.1564362049102783
0,sub_412040,sub_426075,curl_sub_412040,wget_sub_426075,-5.166898250579834
0,ipfs_gateway,quotearg_n_mem,curl_ipfs_gateway,wget_quotearg_n_mem,-15.519609451293945
0,sub_41267a,get_max_length,curl_sub_41267a,wget_get_max_length,-2.4389240741729736
0,curlx_sztosi,write_data,curl_curlx_sztosi,wget_write_data,-26.63936424255371
0,sub_411fd1,parse_content_disposition,curl_sub_411fd1,wget_parse_content_disposition,-0.05011799558997154
0,progress_meter,xireallocarray,curl_progress_meter,wget_xireallocarray,-1.3246076107025146
0,sub_410553,warc_write_start_record,curl_sub_410553,wget_warc_write_start_record,-2.107227087020874
0,tool_mime_free,sub_43866f,curl_tool_mime_free,wget_sub_43866f,-4.304843425750732
0,sub_410602,symlink,curl_sub_410602,wget_symlink,-1.966038703918457
0,tool_header_cb,sub_41928c,curl_tool_header_cb,wget_sub_41928c,-10.014766693115234
0,ftpfilemethod,stable_sort,curl_ftpfilemethod,wget_stable_sort,-1.9055336713790894
0,sub_410f58,path_end,curl_sub_410f58,wget_path_end,-0.3112841546535492
0,tool_setopt_bitmask,quotearg_n_style,curl_tool_setopt_bitmask,wget_quotearg_n_style,-1.8912022113800049
0,sub_411250,pathconf,curl_sub_411250,wget_pathconf,-2.06001615524292
0,pre_transfer,getsockname,curl_pre_transfer,wget_getsockname,-3.061549663543701
0,oct2nummax,save_cookies,curl_oct2nummax,wget_save_cookies,-0.6824312210083008
0,urlerr_cvt,print_length,curl_urlerr_cvt,wget_print_length,-51.90415573120117
0,sub_412500,create_authorization_line,curl_sub_412500,wget_create_authorization_line,-2.040792465209961
0,sub_410074,hash_table_count,curl_sub_410074,wget_hash_table_count,-2.1694633960723877
0,stripcredentials,cookie_handle_set_cookie,curl_stripcredentials,wget_cookie_handle_set_cookie,-0.48816049098968506
0,sub_41267a,abort_run_with_timeout,curl_sub_41267a,wget_abort_run_with_timeout,-2.1329710483551025
0,fileno,cmd_spec_warc_header,curl_fileno,wget_cmd_spec_warc_header,-2.599191188812256
0,sub_412f11,ftp_retrieve_glob,curl_sub_412f11,wget_ftp_retrieve_glob,-26.238508224487305
0,sub_411f06,quote_n_mem,curl_sub_411f06,wget_quote_n_mem,-1.9354113340377808
0,sub_411a4f,warc_find_duplicate_cdx_record,curl_sub_411a4f,wget_warc_find_duplicate_cdx_record,-3.788364887237549
0,sub_4114e3,replace_attr_refresh_hack,curl_sub_4114e3,wget_replace_attr_refresh_hack,-1.9799494743347168
0,sub_410ff5,ftp_list,curl_sub_410ff5,wget_ftp_list,-2.049469470977783
0,sub_411d39,dot_create,curl_sub_411d39,wget_dot_create,-2.1999542713165283
0,sub_410cff,progress_interactive_p,curl_sub_410cff,wget_progress_interactive_p,-2.2479069232940674
0,curl_easy_nextheader,update_speed_ring,curl_curl_easy_nextheader,wget_update_speed_ring,-6.172630310058594
0,sub_411082,stable_sort,curl_sub_411082,wget_stable_sort,-1.908119797706604
0,sub_4115bd,append_dir_structure,curl_sub_4115bd,wget_append_dir_structure,-0.0567132905125618
0,free_globalconfig,file_non_directory_p,curl_free_globalconfig,wget_file_non_directory_p,-0.7702977657318115
0,libcurl_generate_mime_part,prepare_filename,curl_libcurl_generate_mime_part,wget_prepare_filename,-0.13244517147541046
0,sub_411c9a,tag_handle_img,curl_sub_411c9a,wget_tag_handle_img,-1.699377179145813
0,sub_410837,sub_427d6a,curl_sub_410837,wget_sub_427d6a,-1.958943247795105
0,sub_411514,setlocale_null,curl_sub_411514,wget_setlocale_null,-2.0057241916656494
0,glob_cleanup,defaults,curl_glob_cleanup,wget_defaults,-4.3638529777526855
0,ourWriteOut,string_set_free,curl_ourWriteOut,wget_string_set_free,-2.8886351585388184
0,sub_410b98,append_null,curl_sub_410b98,wget_append_null,-2.2379398345947266
0,xferinfo_cb,no_proxy_match,curl_xferinfo_cb,wget_no_proxy_match,-0.0002731499553192407
0,curl_easy_header,find_attr,curl_curl_easy_header,wget_find_attr,-3.4209702014923096
0,sub_411f6d,tagstack_find,curl_sub_411f6d,wget_tagstack_find,-12.355283737182617
0,sub_411438,create_image,curl_sub_411438,wget_create_image,-3.447134494781494
0,get_category_content,fd_read_body,curl_get_category_content,wget_fd_read_body,-16.239383697509766
0,GetSizeParameter,retrieve_from_file,curl_GetSizeParameter,wget_retrieve_from_file,-0.5316594243049622
0,progress_finalize,inflateEnd,curl_progress_finalize,wget_inflateEnd,-2.1676666736602783
0,strstr,sub_415611,curl_strstr,wget_sub_415611,-0.005828768480569124
0,sub_41263f,retrieve_tree,curl_sub_41263f,wget_retrieve_tree,-49.5576171875
0,sub_410d9a,warc_sha1_stream_with_payload,curl_sub_410d9a,wget_warc_sha1_stream_with_payload,-0.026172103360295296
0,protoset_index,sub_41e352,curl_protoset_index,wget_sub_41e352,-0.5186078548431396
0,sub_410746,sub_418a3b,curl_sub_410746,wget_sub_418a3b,-0.006014058832079172
0,easysrc_add,ip_address_to_eprt_repr,curl_easysrc_add,wget_ip_address_to_eprt_repr,-0.02602633647620678
0,str2unum,numeric_address_p,curl_str2unum,wget_numeric_address_p,-0.11581943929195404
0,sub_411d4e,get_max_length,curl_sub_411d4e,wget_get_max_length,-1.8236511945724487
0,tvnow,quote_mem,curl_tvnow,wget_quote_mem,-0.07415984570980072
0,sub_41f8fe,register_redirection,curl_sub_41f8fe,wget_register_redirection,-2.0318443775177
0,inlist,fnmatch,curl_inlist,wget_fnmatch,-2.2060816287994385
0,get_param_part,iswprint,curl_get_param_part,wget_iswprint,-46.235172271728516
0,sub_410869,bcmp,curl_sub_410869,wget_bcmp,-1.966038703918457
0,curl_url,cmd_number,curl_curl_url,wget_cmd_number,-2.187636137008667
0,sub_410f39,connect,curl_sub_410f39,wget_connect,-2.1850056648254395
0,sub_412b3e,http_atotm,curl_sub_412b3e,wget_http_atotm,-2.616299629211426
0,sub_4120a2,parse_line,curl_sub_4120a2,wget_parse_line,-2.305692672729492
0,tool_readbusy_cb,fwrite,curl_tool_readbusy_cb,wget_fwrite,-2.304619550704956
0,jsonquoted,url_queue_delete,curl_jsonquoted,wget_url_queue_delete,-2.237361192703247
0,sub_411219,sleep_between_retrievals,curl_sub_411219,wget_sleep_between_retrievals,-0.3491765856742859
0,sub_4119a1,sub_418ab7,curl_sub_4119a1,wget_sub_418ab7,-0.2147056758403778
0,sub_412df3,strndup,curl_sub_412df3,wget_strndup,-1.9564651250839233
0,sub_41f82d,log_set_save_context,curl_sub_41f82d,wget_log_set_save_context,-2.194027900695801
0,add_parallel_transfers,getpwuid,curl_add_parallel_transfers,wget_getpwuid,-3.2187275886535645
0,getstr,sub_4185a1,curl_getstr,wget_sub_4185a1,-0.7229233980178833
0,tool_setopt_bitmask,is_valid_ip_address,curl_tool_setopt_bitmask,wget_is_valid_ip_address,-6.002202033996582
0,realloc,sub_41856b,curl_realloc,wget_sub_41856b,-2.046135902404785
0,curlx_dyn_ptr,full_path_write,curl_curlx_dyn_ptr,wget_full_path_write,-2.4042651653289795
0,curlx_dyn_addn,mbiter_multi_next,curl_curlx_dyn_addn,wget_mbiter_multi_next,-0.0016958395717665553
0,sub_410746,fputc,curl_sub_410746,wget_fputc,-2.0151305198669434
0,varcleanup,log_init,curl_varcleanup,wget_log_init,-0.48950785398483276
0,sub_4107b9,sub_419597,curl_sub_4107b9,wget_sub_419597,-0.10217224061489105
0,sub_4108fd,gzwrite,curl_sub_4108fd,wget_gzwrite,-1.966038703918457
0,sub_40ecb3,sub_41995e,curl_sub_40ecb3,wget_sub_41995e,-0.04029959440231323
0,zfree_func,set_progress_implementation,curl_zfree_func,wget_set_progress_implementation,-2.132283926010132
0,sub_410d37,sub_425d13,curl_sub_410d37,wget_sub_425d13,-0.0004155586357228458
0,sub_41f8f4,cmd_spec_report_speed,curl_sub_41f8f4,wget_cmd_spec_report_speed,-2.177419424057007
0,sub_41219a,setsockopt,curl_sub_41219a,wget_setsockopt,-1.966038703918457
0,single_transfer_cleanup,eliminate_dups,curl_single_transfer_cleanup,wget_eliminate_dups,-4.964704513549805
0,easysrc_init,sub_41995e,curl_easysrc_init,wget_sub_41995e,-2.168799638748169
0,sub_410944,sub_423d14,curl_sub_410944,wget_sub_423d14,-0.039679236710071564
0,sub_410fa8,ftp_response,curl_sub_410fa8,wget_ftp_response,-1.888010859489441
0,sub_412e0e,sub_428a63,curl_sub_412e0e,wget_sub_428a63,-0.0038800069596618414
0,tool_setopt_enum,set_quoting_style,curl_tool_setopt_enum,wget_set_quoting_style,-6.297081470489502
0,curl_easy_escape,ptimer_read,curl_curl_easy_escape,wget_ptimer_read,-2.1704516410827637
0,show_dir_errno,locale_charset,curl_show_dir_errno,wget_locale_charset,-2.8878726959228516
0,curlx_dyn_addf,wget_base64_encode,curl_curlx_dyn_addf,wget_wget_base64_encode,-4.246780872344971
0,getparameter,cmd_spec_regex_type,curl_getparameter,wget_cmd_spec_regex_type,-6.072573661804199
0,sub_41089c,stat,curl_sub_41089c,wget_stat,-1.966038703918457
0,sub_410432,to_uchar,curl_sub_410432,wget_to_uchar,-2.3360939025878906
0,ftruncate,print_length,curl_ftruncate,wget_print_length,-2.595935821533203
0,sub_410d7b,register_delete_file,curl_sub_410d7b,wget_register_delete_file,-0.003742100205272436
0,tool_create_output_file,rpl_ioctl,curl_tool_create_output_file,wget_rpl_ioctl,-0.03817339986562729
0,sub_411231,parse_netrc,curl_sub_411231,wget_parse_netrc,-1.5127151012420654
0,fflush,schemes_are_similar_p,curl_fflush,wget_schemes_are_similar_p,-2.2955071926116943
0,sub_4114ae,strspn,curl_sub_4114ae,wget_strspn,-1.966038703918457
0,glob_fixed,command_by_name,curl_glob_fixed,wget_command_by_name,-1.201479196548462
0,memmove,register_html,curl_memmove,wget_register_html,-2.17122483253479
0,struplocompare,ftruncate,curl_struplocompare,wget_ftruncate,-2.056368350982666
0,curl_multi_init,matches,curl_curl_multi_init,wget_matches,-2.5217795372009277
0,sub_410c7e,ftp_login,curl_sub_410c7e,wget_ftp_login,-2.012502431869507
0,sub_412560,cache_store,curl_sub_412560,wget_cache_store,-2.1034460067749023
0,curl_mime_encoder,get_exit_status,curl_curl_mime_encoder,wget_get_exit_status,-2.259568691253662
0,sub_41298e,get_urls_css,curl_sub_41298e,wget_get_urls_css,-3.6133270263671875
0,protoset_clear,sub_418bee,curl_protoset_clear,wget_sub_418bee,-2.186734676361084
0,sub_41109d,write_reject_log_reason,curl_sub_41109d,wget_write_reject_log_reason,-6.020844459533691
0,sub_410db4,warc_cmp_sha1_digest,curl_sub_410db4,wget_warc_cmp_sha1_digest,-2.1815667152404785
0,str2double,sub_418386,curl_str2double,wget_sub_418386,-2.021449089050293
0,sub_410496,sub_423d31,curl_sub_410496,wget_sub_423d31,-2.143618583679199
0,sub_410432,file_merge,curl_sub_410432,wget_file_merge,-1.4170817136764526
0,fsetxattr,c_isxdigit,curl_fsetxattr,wget_c_isxdigit,-1.5620622634887695
0,sub_412560,malloc,curl_sub_412560,wget_malloc,-1.966038703918457
0,parallel_transfers,fork_to_background,curl_parallel_transfers,wget_fork_to_background,-0.04144681617617607
0,sub_40a891,logprintf,curl_sub_40a891,wget_logprintf,-76.532470703125
0,curl_mime_free,lstat,curl_curl_mime_free,wget_lstat,-0.0
0,strchr,wget_read_file,curl_strchr,wget_wget_read_file,-3.2157506942749023
0,glob_next_url,path_end,curl_glob_next_url,wget_path_end,-0.08472463488578796
0,SetHTTPrequest,yy_switch_to_buffer,curl_SetHTTPrequest,wget_yy_switch_to_buffer,-2.99794340133667
0,tool_mime_new_filedata,copy_and_escape,curl_tool_mime_new_filedata,wget_copy_and_escape,-0.36410146951675415
0,curlx_strtoofft,cookie_new,curl_curlx_strtoofft,wget_cookie_new,-2.1043288707733154
0,tool_read_cb,initialize,curl_tool_read_cb,wget_initialize,-1.6425080299377441
0,curl_mime_init,c_isspace,curl_curl_mime_init,wget_c_isspace,-2.3883864879608154
0,sub_411f8c,ftp_retrieve_dirs,curl_sub_411f8c,wget_ftp_retrieve_dirs,-2.9751179218292236
0,delegation,wg_hex_to_string,curl_delegation,wget_wg_hex_to_string,-0.006894041784107685
0,run_all_transfers,sub_4185d6,curl_run_all_transfers,wget_sub_4185d6,-2.045159339904785
0,sub_41f8fe,defaults,curl_sub_41f8fe,wget_defaults,-2.6805474758148193
0,urlpart,irealloc,curl_urlpart,wget_irealloc,-0.011198426596820354
0,close,strcspn,curl_close,wget_strcspn,-0.0
0,curl_easy_setopt,convert_links_in_hashtable,curl_curl_easy_setopt,wget_convert_links_in_hashtable,-62.796165466308594
0,sub_410525,sub_4182a9,curl_sub_410525,wget_sub_4182a9,-0.08793109655380249
0,sub_412a92,ftp_size,curl_sub_412a92,wget_ftp_size,-0.8092899322509766
0,sub_4114e3,imalloc,curl_sub_4114e3,wget_imalloc,-2.1011340618133545
0,sub_4100f9,resp_header_get,curl_sub_4100f9,wget_resp_header_get,-1.093022108078003
0,clean_getout,dir_matches_p,curl_clean_getout,wget_dir_matches_p,-0.03815953806042671
0,sub_4120a2,make_directory,curl_sub_4120a2,wget_make_directory,-19.080116271972656
0,tool_setopt_enum,tag_find_urls,curl_tool_setopt_enum,wget_tag_find_urls,-0.0011857774807140231
0,realloc,request_free,curl_realloc,wget_request_free,-2.982093334197998
0,curlx_dyn_ptr,cmd_boolean_internal,curl_curlx_dyn_ptr,wget_cmd_boolean_internal,-5.241591453552246
0,strtol,register_persistent,curl_strtol,wget_register_persistent,-2.2274346351623535
0,curlx_dyn_tail,ftp_lprt,curl_curlx_dyn_tail,wget_ftp_lprt,-0.5565474033355713
0,tool_write_cb,yy_get_next_buffer,curl_tool_write_cb,wget_yy_get_next_buffer,-0.13538682460784912
0,strtok,printf,curl_strtok,wget_printf,-0.0
0,sub_40fdf0,cmd_bytes_sum,curl_sub_40fdf0,wget_cmd_bytes_sum,-14.896831512451172
0,formparse,shift_left,curl_formparse,wget_shift_left,-4.711392402648926
0,sub_410a07,eliminate_dups,curl_sub_410a07,wget_eliminate_dups,-4.7415337562561035
0,sub_410e9e,accdir,curl_sub_410e9e,wget_accdir,-1.1747956275939941
0,sub_4119f2,defaults,curl_sub_4119f2,wget_defaults,-5.361114978790283
0,sub_410fdb,lseek,curl_sub_410fdb,wget_lseek,-2.100489616394043
0,sub_41076b,quotearg_n_custom,curl_sub_41076b,wget_quotearg_n_custom,-29.676259994506836
0,sub_410df0,strdup,curl_sub_410df0,wget_strdup,-2.5107452869415283
0,sub_41f8dd,ip_address_to_lprt_repr,curl_sub_41f8dd,wget_ip_address_to_lprt_repr,-2.2915842533111572
0,c_escape,append_dir_structure,curl_c_escape,wget_append_dir_structure,-0.020807450637221336
0,sub_410f39,sub_426b20,curl_sub_410f39,wget_sub_426b20,-2.6204343157587573e-05
0,curl_mvaprintf,persistent_available_p,curl_curl_mvaprintf,wget_persistent_available_p,-3.363844394683838
0,single_transfer,clone_quoting_options,curl_single_transfer,wget_clone_quoting_options,-12.042821884155273
0,sub_4106a7,set_quoting_flags,curl_sub_4106a7,wget_set_quoting_flags,-2.309762477874756
0,sub_410be9,scheme_disable,curl_sub_410be9,wget_scheme_disable,-2.156169891357422
0,easysrc_addf,sub_418644,curl_easysrc_addf,wget_sub_418644,-1.9872318506240845
0,fseek,fd_peek,curl_fseek,wget_fd_peek,-2.1950719356536865
0,sub_41016e,yy_get_next_buffer,curl_sub_41016e,wget_yy_get_next_buffer,-5.68117094039917
0,strdup,mb_copy,curl_strdup,wget_mb_copy,-2.38100004196167
0,memcmp,write_reject_log_reason,curl_memcmp,wget_write_reject_log_reason,-7.197071075439453
0,curlx_sztosi,construct_relative,curl_curlx_sztosi,wget_construct_relative,-7.557568550109863
0,sub_4113fa,run_wgetrc,curl_sub_4113fa,wget_run_wgetrc,-1.6945157051086426
0,sub_412292,string_set_add,curl_sub_412292,wget_string_set_add,-0.5776816606521606
0,sub_41263f,setoptval,curl_sub_41263f,wget_setoptval,-2.04794979095459
0,sub_41f8f4,progress_schedule_redirect,curl_sub_41f8f4,wget_progress_schedule_redirect,-2.176081657409668
0,progress_meter,url_unescape_except_reserved,curl_progress_meter,wget_url_unescape_except_reserved,-6.002892971038818
0,localtime,is_valid_ip_address,curl_localtime,wget_is_valid_ip_address,-2.0677545070648193
0,memcpy,yylex_destroy,curl_memcpy,wget_yylex_destroy,-2.390737771987915
0,sub_411ec8,persistent_available_p,curl_sub_411ec8,wget_persistent_available_p,-0.6345938444137573
0,sub_410f39,warc_find_duplicate_cdx_record,curl_sub_410f39,wget_warc_find_duplicate_cdx_record,-3.565016746520996
0,xattr,append_char,curl_xattr,wget_append_char,-4.846799373626709
0,easysrc_cleanup,ftp_parse_vms_ls,curl_easysrc_cleanup,wget_ftp_parse_vms_ls,-2.799572467803955
0,curl_global_init,dot_set_params,curl_curl_global_init,wget_dot_set_params,-3.2956228256225586
0,sub_41147e,xstrdup,curl_sub_41147e,wget_xstrdup,-2.3162574768066406
0,voutf,cmd_file_once,curl_voutf,wget_cmd_file_once,-0.10894137620925903
0,sub_410c65,delete_cookie,curl_sub_410c65,wget_delete_cookie,-1.9623883962631226
0,sub_412cf2,sub_427cd9,curl_sub_412cf2,wget_sub_427cd9,-0.00497706513851881
0,is_fatal_error,c_isupper,curl_is_fatal_error,wget_c_isupper,-0.01415221393108368
0,unlink,resp_new,curl_unlink,wget_resp_new,-3.436521053314209
0,write_linked_location,log_dump_context,curl_write_linked_location,wget_log_dump_context,-0.01929544098675251
0,bsearch,ftello,curl_bsearch,wget_ftello,-0.0
0,getstr,yy_get_previous_state,curl_getstr,wget_yy_get_previous_state,-0.3261002004146576
0,parallel_transfers,sub_41ec75,curl_parallel_transfers,wget_sub_41ec75,-1.434200644493103
0,sub_410678,signal,curl_sub_410678,wget_signal,-1.966038703918457
0,sub_410ff5,strstr,curl_sub_410ff5,wget_strstr,-2.1967263221740723
0,sub_41263f,sha1_buffer,curl_sub_41263f,wget_sha1_buffer,-2.4210405349731445
0,curl_mvaprintf,sha1_process_bytes,curl_curl_mvaprintf,wget_sha1_process_bytes,-3.622441291809082
0,slist_append,sub_418bf7,curl_slist_append,wget_sub_418bf7,-4.912440299987793
0,sub_410d1e,replace_attr_refresh_hack,curl_sub_410d1e,wget_replace_attr_refresh_hack,-2.840928077697754
0,sub_412b3e,md5_buffer,curl_sub_412b3e,wget_md5_buffer,-2.2220213413238525
