label,stem_a,stem_b,func_a,func_b,gmn_score
1,fread,fread,curl_fread,wget_fread,-0.0
1,fileno,fileno,curl_fileno,wget_fileno,-0.0
1,isatty,isatty,curl_isatty,wget_isatty,-0.0
1,qsort,qsort,curl_qsort,wget_qsort,-0.0
1,inflate,inflate,curl_inflate,wget_inflate,-0.0
1,feof,feof,curl_feof,wget_feof,-0.0
1,feof,feof,curl_feof,wget_feof,-0.0
1,ferror,ferror,curl_ferror,wget_ferror,-0.0
1,clock_gettime,clock_gettime,curl_clock_gettime,wget_clock_gettime,-0.0
1,fdopen,fdopen,curl_fdopen,wget_fdopen,-0.0
1,fstat,fstat,curl_fstat,wget_fstat,-0.0
1,strcasecmp,strcasecmp,curl_strcasecmp,wget_strcasecmp,-0.0
1,strlen,strlen,curl_strlen,wget_strlen,-0.0
1,fileno,fileno,curl_fileno,wget_fileno,-0.0
1,memset,memset,curl_memset,wget_memset,-0.0
1,strlen,strlen,curl_strlen,wget_strlen,-0.0
1,memmove,memmove,curl_memmove,wget_memmove,-0.0
1,memmove,memmove,curl_memmove,wget_memmove,-0.0
1,strcspn,strcspn,curl_strcspn,wget_strcspn,-0.0
1,fstat,fstat,curl_fstat,wget_fstat,-0.0
1,stat,stat,curl_stat,wget_stat,-0.0
1,setlocale,setlocale,curl_setlocale,wget_setlocale,-0.0
1,stat,stat,curl_stat,wget_stat,-0.0
1,strcasecmp,strcasecmp,curl_strcasecmp,wget_strcasecmp,-0.0
1,fputc,fputc,curl_fputc,wget_fputc,-0.0
1,strcmp,strcmp,curl_strcmp,wget_strcmp,-0.0
1,ioctl,ioctl,curl_ioctl,wget_ioctl,-0.0
1,memchr,memchr,curl_memchr,wget_memchr,-0.0
1,strncmp,strncmp,curl_strncmp,wget_strncmp,-0.0
1,fputs,fputs,curl_fputs,wget_fputs,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,malloc,malloc,curl_malloc,wget_malloc,-0.0
1,fsetxattr,fsetxattr,curl_fsetxattr,wget_fsetxattr,-0.0
1,fputc,fputc,curl_fputc,wget_fputc,-0.0
1,ftruncate,ftruncate,curl_ftruncate,wget_ftruncate,-0.0
1,fileno,fileno,curl_fileno,wget_fileno,-0.0
0,sub_40ecb3,cmd_spec_verbose,curl_sub_40ecb3,wget_cmd_spec_verbose,-5.739436149597168
0,sub_412c9b,sub_418aa6,curl_sub_412c9b,wget_sub_418aa6,-2.069849967956543
0,easysrc_free,strncmp,curl_easysrc_free,wget_strncmp,-2.196139335632324
0,create_transfer,warc_write_warcinfo_record,curl_create_transfer,wget_warc_write_warcinfo_record,-8.346386909484863
0,curlx_dyn_len,inet_ntop,curl_curlx_dyn_len,wget_inet_ntop,-6.891647815704346
0,curl_version,resp_free,curl_curl_version,wget_resp_free,-2.3253798484802246
0,sub_411545,bind,curl_sub_411545,wget_bind,-2.171726942062378
0,fdopen,stat,curl_fdopen,wget_stat,-0.0
0,sub_41016e,sub_4183ca,curl_sub_41016e,wget_sub_4183ca,-1.9496996402740479
0,sub_411a30,yyfree,curl_sub_411a30,wget_yyfree,-2.1850056648254395
0,sub_412cba,getpgrp,curl_sub_412cba,wget_getpgrp,-2.0703232288360596
0,output_expected,prune_non_exact,curl_output_expected,wget_prune_non_exact,-6.765410423278809
0,sub_4105ce,uri_merge,curl_sub_4105ce,wget_uri_merge,-1.259104609489441
0,time2str,cmd_bytes,curl_time2str,wget_cmd_bytes,-0.159023717045784
0,parse_filename,check_domain_match,curl_parse_filename,wget_check_domain_match,-0.014569252729415894
0,tool_mime_new_filedata,stpcpy,curl_tool_mime_new_filedata,wget_stpcpy,-3.63326358795166
0,sub_410837,ftp_retrieve_glob,curl_sub_410837,wget_ftp_retrieve_glob,-25.281421661376953
0,sub_410ef9,url_unescape_1,curl_sub_410ef9,wget_url_unescape_1,-0.29231011867523193
0,bsearch,fd_register_transport,curl_bsearch,wget_fd_register_transport,-2.3410451412200928
0,sub_41f826,memcmp,curl_sub_41f826,wget_memcmp,-1.8711893558502197
0,config_free,fd_transport_context,curl_config_free,wget_fd_transport_context,-424.7110290527344
0,sub_41063a,sub_41950a,curl_sub_41063a,wget_sub_41950a,-0.0024663566146045923
0,ftpfilemethod,address_list_release,curl_ftpfilemethod,wget_address_list_release,-1.8519381284713745
0,sub_410f20,log_set_flush,curl_sub_410f20,wget_log_set_flush,-2.298947334289551
0,curl_mvfprintf,yyset_in,curl_curl_mvfprintf,wget_yyset_in,-2.316627025604248
0,curl_multi_perform,wgetrc_env_file_name,curl_curl_multi_perform,wget_wgetrc_env_file_name,-2.1268370151519775
0,sub_410746,number_to_static_string,curl_sub_410746,wget_number_to_static_string,-0.07857464253902435
0,curl_mime_data_cb,strlen,curl_curl_mime_data_cb,wget_strlen,-0.0
0,sub_410df0,yy_load_buffer_state,curl_sub_410df0,wget_yy_load_buffer_state,-2.7718632221221924
0,strdup,fprintf,curl_strdup,wget_fprintf,-0.0
0,tool2curlparts,nonnull,curl_tool2curlparts,wget_nonnull,-2.282097816467285
0,curl_multi_poll,get_exit_status,curl_curl_multi_poll,wget_get_exit_status,-2.259568691253662
0,curlx_sitouz,release_header,curl_curlx_sitouz,wget_release_header,-3.1761207580566406
0,libcurl_generate_mime_part,hard_locale,curl_libcurl_generate_mime_part,wget_hard_locale,-1.5706480741500854
0,sub_40fe20,log_set_warc_log_fp,curl_sub_40fe20,wget_log_set_warc_log_fp,-2.0558266639709473
0,sub_4108b5,sub_422330,curl_sub_4108b5,wget_sub_422330,-0.0008689796668477356
0,libcurl_generate_mime_part,set_file_metadata,curl_libcurl_generate_mime_part,wget_set_file_metadata,-1.9824728965759277
0,param2text,logflush,curl_param2text,wget_logflush,-2.9539589881896973
0,sub_40fec5,sub_4223aa,curl_sub_40fec5,wget_sub_4223aa,-0.002912745578214526
0,sub_412560,sub_423257,curl_sub_412560,wget_sub_423257,-2.122257947921753
0,max5data,cache_store,curl_max5data,wget_cache_store,-0.2967820465564728
0,sub_412da2,register_basic_auth_host,curl_sub_412da2,wget_register_basic_auth_host,-0.1426272988319397
0,calloc,sub_4185e7,curl_calloc,wget_sub_4185e7,-2.128593683242798
0,checkhome,register_html,curl_checkhome,wget_register_html,-1.6981022357940674
0,str2tls_max,fdopen,curl_str2tls_max,wget_fdopen,-3.034715414047241
0,sub_40f62b,address_list_connected_p,curl_sub_40f62b,wget_address_list_connected_p,-1.9310954809188843
0,sub_412cba,lowercase_str,curl_sub_412cba,wget_lowercase_str,-0.178949236869812
0,curlx_sztosi,yy_init_globals,curl_curlx_sztosi,wget_yy_init_globals,-1.5609378814697266
0,sub_412040,url_unescape_except_reserved,curl_sub_412040,wget_url_unescape_except_reserved,-1.960565209388733
0,lseek,test_socket_open,curl_lseek,wget_test_socket_open,-2.150916576385498
0,sub_41f81f,register_basic_auth_host,curl_sub_41f81f,wget_register_basic_auth_host,-2.0466089248657227
0,sub_41139a,group_member,curl_sub_41139a,wget_group_member,-1.9762932062149048
0,slist_wc_free_all,warc_sha1_stream_with_payload,curl_slist_wc_free_all,wget_warc_sha1_stream_with_payload,-3.930812358856201
0,curl_multi_add_handle,strlen,curl_curl_multi_add_handle,wget_strlen,-0.0
0,curl_multi_cleanup,wget_read_file,curl_curl_multi_cleanup,wget_wget_read_file,-3.1411283016204834
0,sub_41063a,register_css,curl_sub_41063a,wget_register_css,-0.0005422323010861874
0,curlx_base64_encode,yy_scan_bytes,curl_curlx_base64_encode,wget_yy_scan_bytes,-1.9651820659637451
0,sub_411496,path_simplify,curl_sub_411496,wget_path_simplify,-2.1192500591278076
0,del_per_transfer,is_valid_ipv6_address,curl_del_per_transfer,wget_is_valid_ipv6_address,-0.036718904972076416
0,glob_cleanup,yylex,curl_glob_cleanup,wget_yylex,-19.93471908569336
0,sub_41261f,c_isblank,curl_sub_41261f,wget_c_isblank,-0.029053501784801483
0,sub_41f81f,lowercase_str,curl_sub_41f81f,wget_lowercase_str,-2.0060534477233887
0,sub_41180a,yyget_debug,curl_sub_41180a,wget_yyget_debug,-3.5917165279388428
0,stdin_upload,warc_write_string,curl_stdin_upload,wget_warc_write_string,-0.011998476460576057
0,curl_msnprintf,warc_write_request_record,curl_curl_msnprintf,wget_warc_write_request_record,-2.223992347717285
0,get_args,check_file_output,curl_get_args,wget_check_file_output,-0.006922515109181404
0,curlx_uztosz,count_nonprint,curl_curlx_uztosz,wget_count_nonprint,-2.0444090366363525
0,strcspn,to_uchar,curl_strcspn,wget_to_uchar,-2.316627025604248
0,tool_mime_stdin_read,clone_quoting_options,curl_tool_mime_stdin_read,wget_clone_quoting_options,-2.06491756439209
0,curlx_sotouz,abort_run_with_timeout,curl_curlx_sotouz,wget_abort_run_with_timeout,-2.0924224853515625
0,sub_412776,setval_internal_tilde,curl_sub_412776,wget_setval_internal_tilde,-0.2436126321554184
0,curl_url_get,strncat,curl_curl_url_get,wget_strncat,-0.0
0,addvariable,secs_to_human_time,curl_addvariable,wget_secs_to_human_time,-0.25794827938079834
0,curlx_ultouc,hash_string_nocase,curl_curlx_ultouc,wget_hash_string_nocase,-6.465846538543701
0,curl_mime_data_cb,fd_peek,curl_curl_mime_data_cb,wget_fd_peek,-2.7703521251678467
0,strlen,direxists,curl_strlen,wget_direxists,-2.1012966632843018
0,sub_410ccd,ftp_parse_winnt_ls,curl_sub_410ccd,wget_ftp_parse_winnt_ls,-14.749744415283203
0,curlx_dyn_vaddf,resp_free,curl_curlx_dyn_vaddf,wget_resp_free,-2.1816487312316895
0,sub_412260,shift_left,curl_sub_412260,wget_shift_left,-2.0467989444732666
0,stdin_upload,connect_with_timeout_callback,curl_stdin_upload,wget_connect_with_timeout_callback,-2.3207526206970215
0,sub_412606,sub_415611,curl_sub_412606,wget_sub_415611,-2.027273178100586
0,sub_40ff35,recv,curl_sub_40ff35,wget_recv,-2.1110708713531494
0,glob_cleanup,sub_4224e7,curl_glob_cleanup,wget_sub_4224e7,-8.659902572631836
0,clock_gettime,resp_header_locate,curl_clock_gettime,wget_resp_header_locate,-2.094656467437744
0,curl_global_init,sub_418611,curl_curl_global_init,wget_sub_418611,-1.8494449853897095
0,sub_41068e,sub_4185c7,curl_sub_41068e,wget_sub_4185c7,-1.9749760627746582
0,realloc,base32_decode_ctx_init,curl_realloc,wget_base32_decode_ctx_init,-2.156135320663452
0,sub_410432,free_keys_and_values,curl_sub_410432,wget_free_keys_and_values,-3.4615020751953125
0,ioctl,run_use_askpass,curl_ioctl,wget_run_use_askpass,-3.1202144622802734
0,my_useragent,setoptval,curl_my_useragent,wget_setoptval,-2.0565664768218994
0,easysrc_free,convert_all_links,curl_easysrc_free,wget_convert_all_links,-0.01563536562025547
0,sub_412028,clone_quoting_options,curl_sub_412028,wget_clone_quoting_options,-2.144981622695923
0,sub_410506,quotearg_free,curl_sub_410506,wget_quotearg_free,-1.2718474864959717
0,sub_411348,limit_bandwidth,curl_sub_411348,wget_limit_bandwidth,-17.799352645874023
0,curl_multi_remove_handle,sub_423257,curl_curl_multi_remove_handle,wget_sub_423257,-2.2528810501098633
0,sub_410e9e,address_list_set_connected,curl_sub_410e9e,wget_address_list_set_connected,-2.189397096633911
0,print_category,print_length,curl_print_category,wget_print_length,-1.603686809539795
0,curl_mime_encoder,xirealloc,curl_curl_mime_encoder,wget_xirealloc,-2.009098529815674
0,sub_412d4c,i18n_initialize,curl_sub_412d4c,wget_i18n_initialize,-0.010043444111943245
0,curl_easy_strerror,base32_decode_ctx,curl_curl_easy_strerror,wget_base32_decode_ctx,-2.7785868644714355
0,tool_setopt_enum,sub_4313e2,curl_tool_setopt_enum,wget_sub_4313e2,-2.1358890533447266
0,sub_40ecca,quotearg_n_options,curl_sub_40ecca,wget_quotearg_n_options,-1.5163567066192627
0,create_dir_hierarchy,ip_address_to_lprt_repr,curl_create_dir_hierarchy,wget_ip_address_to_lprt_repr,-0.15917879343032837
0,sub_4124e7,register_css,curl_sub_4124e7,wget_register_css,-1.9323068857192993
0,sub_41089c,search_netrc,curl_sub_41089c,wget_search_netrc,-2.1611738204956055
0,sub_412606,sub_418607,curl_sub_412606,wget_sub_418607,-1.9521708488464355
0,tool_setopt_enum,sha1_read_ctx,curl_tool_setopt_enum,wget_sha1_read_ctx,-1.612179160118103
0,gettimeofday,c_isxdigit,curl_gettimeofday,wget_c_isxdigit,-2.2389636039733887
0,memchr,sub_41938b,curl_memchr,wget_sub_41938b,-2.136258125305176
0,fread,warc_write_date_header,curl_fread,wget_warc_write_date_header,-2.2568202018737793
0,libcurl_generate_mime,sub_415617,curl_libcurl_generate_mime,wget_sub_415617,-2.387355327606201
0,single_transfer,yypush_buffer_state,curl_single_transfer,wget_yypush_buffer_state,-8.260141372680664
0,curlx_base64_decode,progress_finish,curl_curlx_base64_decode,wget_progress_finish,-15.17369270324707
0,set_rate,ximemdup0,curl_set_rate,wget_ximemdup0,-1.6168429851531982
0,sub_41145b,sub_419615,curl_sub_41145b,wget_sub_419615,-2.037142753601074
0,sub_411c13,symperms,curl_sub_411c13,wget_symperms,-0.07582145929336548
0,sub_411a4f,sha1_finish_ctx,curl_sub_411a4f,wget_sha1_finish_ctx,-1.9355894327163696
0,get_param_part,find_attr,curl_get_param_part,wget_find_attr,-0.7557670474052429
0,str2unummax,ioctl,curl_str2unummax,wget_ioctl,-2.4067952632904053
0,sub_40ff35,check_end,curl_sub_40ff35,wget_check_end,-1.8108749389648438
0,sub_411082,sub_424aa1,curl_sub_411082,wget_sub_424aa1,-2.1018388271331787
0,strlen,cmd_spec_useragent,curl_strlen,wget_cmd_spec_useragent,-2.065767765045166
0,sub_412d11,hard_locale,curl_sub_412d11,wget_hard_locale,-0.12762093544006348
0,sub_412a69,memfatal,curl_sub_412a69,wget_memfatal,-4.654244185076095e-05
0,checkpasswd,fd_register_transport,curl_checkpasswd,wget_fd_register_transport,-0.02200319431722164
0,sub_4104ce,strncasecmp,curl_sub_4104ce,wget_strncasecmp,-2.0993947982788086
0,is_pkcs11_uri,setval_internal_tilde,curl_is_pkcs11_uri,wget_setval_internal_tilde,-1.731154441833496
0,sub_410882,sub_41950a,curl_sub_410882,wget_sub_41950a,-0.16393347084522247
0,sub_4112fb,yy_switch_to_buffer,curl_sub_4112fb,wget_yy_switch_to_buffer,-0.0025689825415611267
0,pre_transfer,log_init,curl_pre_transfer,wget_log_init,-0.8638284206390381
0,sub_410b44,xsleep,curl_sub_410b44,wget_xsleep,-3.0854270458221436
0,protoset_index,create_authorization_line,curl_protoset_index,wget_create_authorization_line,-0.07809216529130936
0,sub_411d24,c_strcasecmp,curl_sub_411d24,wget_c_strcasecmp,-2.002264976501465
0,sub_411b5d,random_float,curl_sub_411b5d,wget_random_float,-2.6394691467285156
0,fopen,sub_423ca1,curl_fopen,wget_sub_423ca1,-2.2432427406311035
0,tool_setopt_SSLVERSION,append_dir_structure,curl_tool_setopt_SSLVERSION,wget_append_dir_structure,-0.0007109581492841244
0,tvdiff,collect_tags_mapper,curl_tvdiff,wget_collect_tags_mapper,-11.25115966796875
0,utimes,sha1_process_block,curl_utimes,wget_sha1_process_block,-499.144287109375
0,clock_gettime,sub_41988b,curl_clock_gettime,wget_sub_41988b,-2.136258125305176
0,sub_4109ba,sha1_buffer,curl_sub_4109ba,wget_sha1_buffer,-1.9538984298706055
0,sub_41298e,tag_find_urls,curl_sub_41298e,wget_tag_find_urls,-2.226902723312378
0,sub_411f4e,sub_4193ee,curl_sub_411f4e,wget_sub_4193ee,-0.46575748920440674
0,get_param_word,sufmatch,curl_get_param_word,wget_sufmatch,-0.7248459458351135
0,sub_41126f,yy_create_buffer,curl_sub_41126f,wget_yy_create_buffer,-0.014980075880885124
0,curlx_dyn_len,retryable_socket_connect_error,curl_curlx_dyn_len,wget_retryable_socket_connect_error,-1.8907289505004883
0,del_per_transfer,nonexisting_url,curl_del_per_transfer,wget_nonexisting_url,-0.00010233111242996529
0,sub_41011c,use_askpass,curl_sub_41011c,wget_use_askpass,-0.8131870627403259
0,fwrite,sub_4185a1,curl_fwrite,wget_sub_4185a1,-2.0422682762145996
0,sub_41129b,modify_param_value,curl_sub_41129b,wget_modify_param_value,-0.0023200425785034895
0,sub_411e99,write_data,curl_sub_411e99,wget_write_data,-2.070402145385742
0,easysrc_free,yyget_in,curl_easysrc_free,wget_yyget_in,-2.435708522796631
0,sub_410882,sub_4183a9,curl_sub_410882,wget_sub_4183a9,-0.31649479269981384
0,cleanarg,strcasecmp,curl_cleanarg,wget_strcasecmp,-2.2373464107513428
0,replace_url_encoded_space_by_plus,scheme_leading_string,curl_replace_url_encoded_space_by_plus,wget_scheme_leading_string,-2.470059633255005
0,sub_410ef9,bar_draw,curl_sub_410ef9,wget_bar_draw,-0.022514566779136658
0,sub_412696,clean_line,curl_sub_412696,wget_clean_line,-2.4608423709869385
0,slist_wc_append,ximalloc,curl_slist_wc_append,wget_ximalloc,-1.9983187913894653
0,sub_410c44,sub_41e32a,curl_sub_410c44,wget_sub_41e32a,-1.9954802989959717
0,lseek,save_cookies,curl_lseek,wget_save_cookies,-2.2096567153930664
0,base64_encode,tag_handle_form,curl_base64_encode,wget_tag_handle_form,-0.08440061658620834
0,str2unum,setoptval,curl_str2unum,wget_setoptval,-5.960641384124756
0,slist_wc_append,convert_links,curl_slist_wc_append,wget_convert_links,-3.5204834938049316
0,tool_mime_stdin_seek,perror,curl_tool_mime_stdin_seek,wget_perror,-2.4872970581054688
0,glob_range,sub_41830e,curl_glob_range,wget_sub_41830e,-64.01595306396484
0,dump,warc_write_cdx_record,curl_dump,wget_warc_write_cdx_record,-1.1771302223205566
0,set_rate,grow_hash_table,curl_set_rate,wget_grow_hash_table,-0.004649418406188488
0,single_transfer,run_wgetrc,curl_single_transfer,wget_run_wgetrc,-7.298907279968262
0,fsetxattr,sub_424a84,curl_fsetxattr,wget_sub_424a84,-2.35528302192688
0,sub_410042,strcspn,curl_sub_410042,wget_strcspn,-1.966038703918457
0,sub_411f4e,wcwidth,curl_sub_411f4e,wget_wcwidth,-2.1850056648254395
0,fread,random,curl_fread,wget_random,-0.0
0,sub_410df0,print_decimal,curl_sub_410df0,wget_print_decimal,-0.003441314911469817
0,sub_4112fb,ftp_list,curl_sub_4112fb,wget_ftp_list,-0.010086220689117908
0,writeTime,quotearg,curl_writeTime,wget_quotearg,-1.8930294513702393
0,sub_40ecb3,yyget_lineno,curl_sub_40ecb3,wget_yyget_lineno,-2.057746171951294
0,sub_411b5d,find_matching_cookie,curl_sub_411b5d,wget_find_matching_cookie,-6.9756293296813965
0,curl_slist_free_all,sub_4198ee,curl_curl_slist_free_all,wget_sub_4198ee,-2.054856538772583
0,my_useragent,establish_connection,curl_my_useragent,wget_establish_connection,-7.385576248168945
0,sub_410882,res_retrieve_file,curl_sub_410882,wget_res_retrieve_file,-0.03957260772585869
0,sub_41211a,sub_418b14,curl_sub_41211a,wget_sub_418b14,-1.9599695205688477
0,curlx_dyn_add,cmd_spec_header,curl_curlx_dyn_add,wget_cmd_spec_header,-1.1165202856063843
0,curl_getenv,store_cookie,curl_curl_getenv,wget_store_cookie,-4.119494915008545
0,curl_mime_init,sub_428c45,curl_curl_mime_init,wget_sub_428c45,-2.014390230178833
0,check_protocol,cmd_boolean,curl_check_protocol,wget_cmd_boolean,-0.1993759274482727
0,inlist,sub_4228d8,curl_inlist,wget_sub_4228d8,-6.700742721557617
0,formparse,lstat,curl_formparse,wget_lstat,-14.126201629638672
0,fwrite_xattr,quotearg_n_style_colon,curl_fwrite_xattr,wget_quotearg_n_style_colon,-0.004643615335226059
0,close,iconv,curl_close,wget_iconv,-0.0
0,curlx_dyn_tail,fopen_stat,curl_curlx_dyn_tail,wget_fopen_stat,-19.70582389831543
0,fdopen,convert_to_bits,curl_fdopen,wget_convert_to_bits,-2.2448010444641113
0,strtoul,md5_buffer,curl_strtoul,wget_md5_buffer,-2.619276762008667
0,time2str,base32_encode,curl_time2str,wget_base32_encode,-0.012034907937049866
0,tool_mime_stdin_read,cookie_matches_url,curl_tool_mime_stdin_read,wget_cookie_matches_url,-0.01161670871078968
0,checkhome,construct_relative,curl_checkhome,wget_construct_relative,-0.002142863115295768
0,sub_4125b8,xpalloc,curl_sub_4125b8,wget_xpalloc,-1.6549031734466553
0,sub_40fec5,ftruncate,curl_sub_40fec5,wget_ftruncate,-2.1015706062316895
0,sub_4114ae,cookie_matches_url,curl_sub_4114ae,wget_cookie_matches_url,-2.0518317222595215
0,pipe,open,curl_pipe,wget_open,-0.0
0,strcpy,wgetrc_file_name,curl_strcpy,wget_wgetrc_file_name,-2.1186270713806152
0,sub_410cb4,saved_append,curl_sub_410cb4,wget_saved_append,-1.9748560190200806
0,sub_4104af,ftp_eprt,curl_sub_4104af,wget_ftp_eprt,-0.009941743686795235
0,dumpeasysrc,sub_426b20,curl_dumpeasysrc,wget_sub_426b20,-1.9500541687011719
0,tool_mime_free,iswprint,curl_tool_mime_free,wget_iswprint,-2.146799325942993
0,get_url_file_name,append_null,curl_get_url_file_name,wget_append_null,-0.35830822587013245
0,sub_411a78,ajoin_dir_file,curl_sub_411a78,wget_ajoin_dir_file,-2.0504002571105957
0,operate,usleep,curl_operate,wget_usleep,-4.178144454956055
0,sub_41261f,setlocale_null,curl_sub_41261f,wget_setlocale_null,-1.5291831493377686
0,sub_410e5c,strpbrk_or_eos,curl_sub_410e5c,wget_strpbrk_or_eos,-3.5171091556549072
0,isatty,convert_links,curl_isatty,wget_convert_links,-17.80101776123047
0,strrchr,sub_409020,curl_strrchr,wget_sub_409020,-0.004132686648517847
0,sub_4161a2,rotate_backups,curl_sub_4161a2,wget_rotate_backups,-2.1216373443603516
0,curlx_ultous,suffix,curl_curlx_ultous,wget_suffix,-2.118839979171753
0,sub_410f58,warc_uuid_str,curl_sub_410f58,wget_warc_uuid_str,-1.7695732116699219
0,sub_410f20,goodness_comparator,curl_sub_410f20,wget_goodness_comparator,-2.205500364303589
0,curl_easy_escape,warc_base32_sha1_digest,curl_curl_easy_escape,wget_warc_base32_sha1_digest,-2.8104407787323
0,peek_ipv6,sub_4487f4,curl_peek_ipv6,wget_sub_4487f4,-0.0021418537944555283
0,close,hash_table_put,curl_close,wget_hash_table_put,-8.708235740661621
0,sub_410882,dissociate_urls_from_file_mapper,curl_sub_410882,wget_dissociate_urls_from_file_mapper,-2.1052651405334473
0,set_rate,ftp_retrieve_glob,curl_set_rate,wget_ftp_retrieve_glob,-0.4395483136177063
0,sub_410fc2,tag_handle_form,curl_sub_410fc2,wget_tag_handle_form,-1.8487513065338135
0,sub_410916,fileno,curl_sub_410916,wget_fileno,-1.9194084405899048
0,sub_410fc2,sub_424a72,curl_sub_410fc2,wget_sub_424a72,-1.938656210899353
0,free,wcwidth,curl_free,wget_wcwidth,-0.0
0,sub_411aca,cache_query,curl_sub_411aca,wget_cache_query,-2.7509891986846924
0,curl_version,base32_decode_ctx_init,curl_curl_version,wget_base32_decode_ctx_init,-2.156135320663452
0,sub_4109ba,get_warc_log_fp,curl_sub_4109ba,wget_get_warc_log_fp,-2.648451328277588
0,curlx_uztoso,free_specs,curl_curlx_uztoso,wget_free_specs,-3.016900062561035
0,fly,mbiter_multi_copy,curl_fly,wget_mbiter_multi_copy,-1.9440767765045166
0,sub_412202,known_authentication_scheme_p,curl_sub_412202,wget_known_authentication_scheme_p,-9.11043643951416
0,glob_range,warc_cmp_sha1_digest,curl_glob_range,wget_warc_cmp_sha1_digest,-286.3912353515625
0,sub_4119f2,url_set_file,curl_sub_4119f2,wget_url_set_file,-1.6343061923980713
0,sub_4124ce,sub_4224e7,curl_sub_4124ce,wget_sub_4224e7,-2.122257947921753
0,sub_410a28,fsetxattr,curl_sub_410a28,wget_fsetxattr,-2.410540819168091
0,sub_410432,ftp_greeting,curl_sub_410432,wget_ftp_greeting,-0.09224380552768707
0,param2text,set_progress_implementation,curl_param2text,wget_set_progress_implementation,-685.1085205078125
0,str2double,ftp_request,curl_str2double,wget_ftp_request,-0.020572686567902565
0,zfree_func,freopen,curl_zfree_func,wget_freopen,-1.8711893558502197
0,curl_mvfprintf,run_wgetrc,curl_curl_mvfprintf,wget_run_wgetrc,-3.145747661590576
0,sub_411b5d,write_reject_log_reason,curl_sub_411b5d,wget_write_reject_log_reason,-0.47554928064346313
0,sub_410506,quotearg_buffer,curl_sub_410506,wget_quotearg_buffer,-2.704014778137207
0,inflate,log_vprintf_internal,curl_inflate,wget_log_vprintf_internal,-3.1557259559631348
0,sub_410dca,setval_internal_tilde,curl_sub_410dca,wget_setval_internal_tilde,-0.015588449314236641
0,get_category_content,free_specs,curl_get_category_content,wget_free_specs,-0.00725899962708354
0,curl_mime_data_cb,append_url,curl_curl_mime_data_cb,wget_append_url,-3.211076259613037
0,sub_410347,ferror_unlocked,curl_sub_410347,wget_ferror_unlocked,-1.8465827703475952
0,sub_412292,parse_netrc_fp,curl_sub_412292,wget_parse_netrc_fp,-3.031482696533203
0,sub_4129a8,redirect_output,curl_sub_4129a8,wget_redirect_output,-0.006406135857105255
0,sub_4111e2,ftp_process_type,curl_sub_4111e2,wget_ftp_process_type,-1.8449962139129639
0,curlx_base64_encode,clock_getres,curl_curlx_base64_encode,wget_clock_getres,-2.092604875564575
0,sub_41261f,open_stat,curl_sub_41261f,wget_open_stat,-2.020781993865967
0,sub_411da7,dump_hash,curl_sub_411da7,wget_dump_hash,-1.839057207107544
0,sub_411a30,eat_carets,curl_sub_411a30,wget_eat_carets,-0.6218633055686951
0,curl_mime_filedata,aprintf,curl_curl_mime_filedata,wget_aprintf,-2.1269514560699463
0,curlx_dyn_vaddf,warc_timestamp,curl_curlx_dyn_vaddf,wget_warc_timestamp,-0.00032921411911956966
0,helpf,sub_419268,curl_helpf,wget_sub_419268,-0.003946810495108366
0,curlx_uztoui,base_len,curl_curlx_uztoui,wget_base_len,-1.927293062210083
0,fputs,full_path_write,curl_fputs,wget_full_path_write,-3.192854642868042
0,sub_4104ce,count_nonprint,curl_sub_4104ce,wget_count_nonprint,-1.2447550296783447
0,sub_411c9a,run_with_timeout,curl_sub_411c9a,wget_run_with_timeout,-3.9555721282958984
0,freopen,zalloc,curl_freopen,wget_zalloc,-1.9762932062149048
0,sub_411bd7,sub_409b41,curl_sub_411bd7,wget_sub_409b41,-5.9690446853637695
0,sub_411fb2,ftello,curl_sub_411fb2,wget_ftello,-2.1850056648254395
0,main_free,quotearg_char_mem,curl_main_free,wget_quotearg_char_mem,-0.06189983710646629
0,sub_411fb2,xirealloc,curl_sub_411fb2,wget_xirealloc,-0.40185171365737915
0,curl_version_info,sub_418be2,curl_curl_version_info,wget_sub_418be2,-1.9762932062149048
0,curl_easy_strerror,strdup,curl_curl_easy_strerror,wget_strdup,-0.0
0,secs2ms,exit,curl_secs2ms,wget_exit,-2.1398298740386963
0,sub_410850,base32_decode_ctx,curl_sub_410850,wget_base32_decode_ctx,-2.5897974967956543
0,sub_410cb4,strpbrk_or_eos,curl_sub_410cb4,wget_strpbrk_or_eos,-1.9337984323501587
0,curl_mime_subparts,uuid_unparse,curl_curl_mime_subparts,wget_uuid_unparse,-0.0
0,time,fopen_stat,curl_time,wget_fopen_stat,-2.87937593460083
0,writeTime,sockaddr_get_data,curl_writeTime,wget_sockaddr_get_data,-0.0024594073183834553
0,sub_410432,c_isupper,curl_sub_410432,wget_c_isupper,-2.1401145458221436
0,dumpeasysrc,dump_hash,curl_dumpeasysrc,wget_dump_hash,-161.6529541015625
0,sub_4120c1,res_retrieve_file,curl_sub_4120c1,wget_res_retrieve_file,-2.7811880111694336
0,sub_41018a,isatty,curl_sub_41018a,wget_isatty,-2.418811321258545
0,memset,srandom,curl_memset,wget_srandom,-0.0
0,writeOffset,parse_content_range,curl_writeOffset,wget_parse_content_range,-0.5153164267539978
